アイテム名,URL,フレーバーテキスト
"デクタスの大昇降機","https://kamikouryaku.net/eldenring/?%E3%83%87%E3%82%AF%E3%82%BF%E3%82%B9%E3%81%AE%E5%A4%A7%E6%98%87%E9%99%8D%E6%A9%9F","（フレーバーテキストなし）"
"デクタスの割符（右）","https://kamikouryaku.net/eldenring/?%E3%83%87%E3%82%AF%E3%82%BF%E3%82%B9%E3%81%AE%E5%89%B2%E7%AC%A6%EF%BC%88%E5%8F%B3%EF%BC%89","黄金樹の描かれた割符のメダル
その右側の半分
2つの割符を合わせ、掲げることで
アルター高原とリエーニエを繋ぐ
デクタスの大昇降機を起動できる
左側の半分は、遥か西の地
海岸のハイト砦に納められているという"
"ファロス砦","https://kamikouryaku.net/eldenring/?%E3%83%95%E3%82%A1%E3%83%AD%E3%82%B9%E7%A0%A6","（フレーバーテキストなし）"
"ロルドの割符","https://kamikouryaku.net/eldenring/?%E3%83%AD%E3%83%AB%E3%83%89%E3%81%AE%E5%89%B2%E7%AC%A6","火の頂の描かれた割符のメダル
左右の二つが揃っている
これを掲げることで
ローデイルと巨人たちの山嶺を繋ぐ
ロルドの大昇降機を起動できる
メリナと共に再び旅する目的の地
滅びの火の釜は、山嶺の先にあるという"
"ロルドの大昇降機","https://kamikouryaku.net/eldenring/?%E3%83%AD%E3%83%AB%E3%83%89%E3%81%AE%E5%A4%A7%E6%98%87%E9%99%8D%E6%A9%9F","（フレーバーテキストなし）"
"聖樹の秘割符（左）","https://kamikouryaku.net/eldenring/?%E8%81%96%E6%A8%B9%E3%81%AE%E7%A7%98%E5%89%B2%E7%AC%A6%EF%BC%88%E5%B7%A6%EF%BC%89","聖樹の描かれた割符のメダル
その左側の半分
2つの割符を合わせ、掲げることで
ロルドの大昇降機を起動し
隠された秘路へと至ることができる
すなわち、これは秘割符であり
ミケラの聖樹への導きである"
"宿将ニアール","https://kamikouryaku.net/eldenring/?%E5%AE%BF%E5%B0%86%E3%83%8B%E3%82%A2%E3%83%BC%E3%83%AB","宿将オニールと同タイプの敵だが、全体的な能力はこちらの方が上。オニール同様、味方となる雑魚敵を召喚して集団戦を仕掛けてくる戦術も健在である。"
"聖樹への秘路","https://kamikouryaku.net/eldenring/?%E8%81%96%E6%A8%B9%E3%81%B8%E3%81%AE%E7%A7%98%E8%B7%AF","奥へ進むには透明な道を進まなければならない。
少し道が曲がっている場所もあるので適当に歩くと落下死してしまうので注意。
虹色石を落として足場を確認するのもいいが、戦技・霜踏みを使うと足場がある場所のみ攻撃エフェクトが出るので進む先が分かりやすい。(戦技使用時に若干前方に踏み出すので落下しないよう注意)
または奥の部屋にいる卑兵を弓かクロスボウで釣り、ルートを教えてもらうという手もある。"
"聖樹の秘割符（右）","https://kamikouryaku.net/eldenring/?%E8%81%96%E6%A8%B9%E3%81%AE%E7%A7%98%E5%89%B2%E7%AC%A6%EF%BC%88%E5%8F%B3%EF%BC%89","聖樹の描かれた割符のメダル
その右側の半分
2つの割符を合わせ、掲げることで
ロルドの大昇降機を起動し
隠された秘路へと至ることができる
すなわち、これは秘割符であり
ミケラの聖樹への導きである"
"しろがね村","https://kamikouryaku.net/eldenring/?%E3%81%97%E3%82%8D%E3%81%8C%E3%81%AD%E6%9D%91","なお地図上で示されている地形はこのエリアではなく、真上に位置する月光の祭壇である。
月光の祭壇は徒歩では行けず、エインセル河本流ルートで転送されてたどり着く。"
"アルバス老","https://kamikouryaku.net/eldenring/?%E3%82%A2%E3%83%AB%E3%83%90%E3%82%B9%E8%80%81","…もうすぐに、儂の脚はすべて消え、命も終わる
それはしろがね人の、決して避けられぬ宿痾なのだ"
"井戸底の鍵","https://kamikouryaku.net/eldenring/?%E4%BA%95%E6%88%B8%E5%BA%95%E3%81%AE%E9%8D%B5","腐食した粗末な鍵
塔の街、ベルラートの
井戸底の鉄格子を開くことができる"
"倉庫の鍵","https://kamikouryaku.net/eldenring/?%E5%80%89%E5%BA%AB%E3%81%AE%E9%8D%B5","螺旋模様が彫られた鍵
塔の街、ベルラートの
二階にある倉庫の扉を開くことができる"
"祈りの間の鍵","https://kamikouryaku.net/eldenring/?%E7%A5%88%E3%82%8A%E3%81%AE%E9%96%93%E3%81%AE%E9%8D%B5","鍵頭に紋章を象った鉄鍵
影の城の教区にある教会の
祈りの間の扉を開くことができる"
"火の騎士、クウィライン","https://kamikouryaku.net/eldenring/?%E7%81%AB%E3%81%AE%E9%A8%8E%E5%A3%AB%E3%80%81%E3%82%AF%E3%82%A6%E3%82%A3%E3%83%A9%E3%82%A4%E3%83%B3","2. 影の城、教区でクウィラインに話しかける
影の城、教区の入口から入る。屋根の穴から×型の梁に飛び降りる場所まで進み、そこから北東にある扉を「祈りの間の鍵」で開けると「火の騎士、クウィライン」がいる。
クウィラインに話しかけると「祝福の瞳膜」と「暗闇の瞳膜」のどちらかを使うことができる。
祈りの間には不戦の約定があるため、直接殺害するという選択はできない。
3-A. 祝福の瞳膜を使う
祝福の瞳膜を使うと遺灰「火の騎士、クウィライン」を入手する。
3-B. 暗闇の瞳膜を使う
暗闇の瞳膜を使うと重刺剣「クウィラインの大剣」を拾える。"
"牢獄上層の鍵","https://kamikouryaku.net/eldenring/?%E7%89%A2%E7%8D%84%E4%B8%8A%E5%B1%A4%E3%81%AE%E9%8D%B5","凍り付いた鉄製の鍵
嘆きの牢獄の
上層の鉄格子を開くことができる"
"牢獄下層の鍵","https://kamikouryaku.net/eldenring/?%E7%89%A2%E7%8D%84%E4%B8%8B%E5%B1%A4%E3%81%AE%E9%8D%B5","凍り付いた鉄製の鍵
嘆きの牢獄の
下層の鉄格子を開くことができる"
"ud96891e","https://kamikouryaku.net/eldenring/?%E8%B2%B4%E9%87%8D%E5%93%81#ud96891e","（フレーバーテキストなし）"
"蛹たちの形見","https://kamikouryaku.net/eldenring/?%E8%9B%B9%E3%81%9F%E3%81%A1%E3%81%AE%E5%BD%A2%E8%A6%8B","接ぎ贄となった蛹たちの遺品
ビロードの赤布に包まれたブローチ
それは、ほんのり少し血に汚れている
薄っすらと見える霊姿は
何かを語り掛けてるようだが
その声が聞こえることはない"
"ローデリカ","https://kamikouryaku.net/eldenring/?%E3%83%AD%E3%83%BC%E3%83%87%E3%83%AA%E3%82%AB","（フレーバーテキストなし）"
"イレーナの手紙","https://kamikouryaku.net/eldenring/?%E3%82%A4%E3%83%AC%E3%83%BC%E3%83%8A%E3%81%AE%E6%89%8B%E7%B4%99","イレーナから預かった手紙
モーンの城の主将である、父へと宛てたもの
少し血汚れた、上等な絹のハンカチの内に
文が認められているようだ"
"モーンのイレーナ","https://kamikouryaku.net/eldenring/?%E3%83%A2%E3%83%BC%E3%83%B3%E3%81%AE%E3%82%A4%E3%83%AC%E3%83%BC%E3%83%8A","「贄送りの大橋」を南へ渡り、啜り泣きの半島に入ってすぐの街道沿いにいる盲目の女性。
従僕が蜂起したモーンの城から逃げのびてきたという。
城に残る父親城主エドガーに手紙を届けてほしいとプレイヤーに依頼する。"
"城主エドガー","https://kamikouryaku.net/eldenring/?%E5%9F%8E%E4%B8%BB%E3%82%A8%E3%83%89%E3%82%AC%E3%83%BC","円卓や火山館に出現するNPC騎士ディアロスと外見が似ており、時々混同するプレイヤーもいるが、別人である。"
"シャブリリのブドウ","https://kamikouryaku.net/eldenring/?%E3%82%B7%E3%83%A3%E3%83%96%E3%83%AA%E3%83%AA%E3%81%AE%E3%83%96%E3%83%89%E3%82%A6","黄色く爛れきった、病み人の瞳
表皮は剥がれかけ、中身はどろりと柔らかく
熟しきった大粒のブドウに似ている
盲目の巫女に捧げれば
彼女を、彼方の灯に導くだろう"
"浄化された廃墟","https://kamikouryaku.net/eldenring/?%E6%B5%84%E5%8C%96%E3%81%95%E3%82%8C%E3%81%9F%E5%BB%83%E5%A2%9F","（フレーバーテキストなし）"
"復讐者のボロ家","https://kamikouryaku.net/eldenring/?%E5%BE%A9%E8%AE%90%E8%80%85%E3%81%AE%E3%83%9C%E3%83%AD%E5%AE%B6","（フレーバーテキストなし）"
"灯を探すハイータ","https://kamikouryaku.net/eldenring/?%E7%81%AF%E3%82%92%E6%8E%A2%E3%81%99%E3%83%8F%E3%82%A4%E3%83%BC%E3%82%BF","盲目だが「シャブリリのブドウ」を食べることで彼方の灯を感じる事ができる。
それを辿り、指巫女になることが自らの使命だという。"
"指痕のブドウ","https://kamikouryaku.net/eldenring/?%E6%8C%87%E7%97%95%E3%81%AE%E3%83%96%E3%83%89%E3%82%A6","黄色く爛れきった、騎士ヴァイクの瞳
その全身がそうであったように
指痕の火傷が、痛々しく刻まれている
盲目の巫女に捧げれば
彼女を、彼方の灯の元に導き
指の巫女となすだろう"
"鎮めの教会","https://kamikouryaku.net/eldenring/?%E9%8E%AE%E3%82%81%E3%81%AE%E6%95%99%E4%BC%9A","（フレーバーテキストなし）"
"指痕爛れのヴァイク","https://kamikouryaku.net/eldenring/?%E6%8C%87%E7%97%95%E7%88%9B%E3%82%8C%E3%81%AE%E3%83%B4%E3%82%A1%E3%82%A4%E3%82%AF","ベイルム街道にある狂い火村を通過した先、鎮めの教会へ続く坂道で侵入してくる。
侵入が起こる目安は、村の奥にある坂道を登り、途中にいる「…ああ、ヴァイク様…」というセリフの霊体NPCがいる場所からさらに進み、教会の前の坂道の下にある少し開けた広場のようなエリア。"
"無垢金の針","https://kamikouryaku.net/eldenring/?%E7%84%A1%E5%9E%A2%E9%87%91%E3%81%AE%E9%87%9D","第1段階
繊細に紡がれた無垢金の針
だが、それは真ん中から折れてしまっている
外なる神の干渉を避けるための呪具であり
不治の宿痾、腐れ病を抑えるという
賢者ゴーリーが求めている品である
第2段階
第2段階
繊細に紡がれた無垢金の針
折れたそれを、賢者ゴーリーが修復したもの
外なる神の干渉を避けるための呪具であり
不治の宿痾、腐れ病を抑えるという
…この針を、渡してあげてくれませんか
サリアの街を抜けた先、崖の上の教会で
病に臥せるミリセントに
第3段階
第3段階
繊細に紡がれた無垢金の針
ミリセントが、その身体から引き抜いたもの
邪な血の跡はなく、僅かな露に湿っている
外なる神の干渉を避けるための呪具であり
不治の宿痾、腐れ病を抑えるという
…私は、マレニアに返したいのだ
かつて彼女のものだった意志を
朱い腐敗の呼び声に、人として抗う矜持を"
"宿将オニール","https://kamikouryaku.net/eldenring/?%E5%AE%BF%E5%B0%86%E3%82%AA%E3%83%8B%E3%83%BC%E3%83%AB","ボス本体に加え、ボスが召喚する複数の雑魚敵との戦いになるため数的不利になる。霊馬の機動力で攪乱するか、遺灰や協力NPC・養女ポリアンナを召喚し、敵を分断して戦うとよい。
また、ボス戦に突入しても出入り口に霧の壁が発生しないため、勝てないと思ったら逃げて装備を整えるのも手である。"
"戦乙女の義手","https://kamikouryaku.net/eldenring/?%E6%88%A6%E4%B9%99%E5%A5%B3%E3%81%AE%E7%BE%A9%E6%89%8B","隻腕の戦乙女が用いたという黄金の義手
極めて精巧であり、鍛錬と才能があれば
本当の腕のように扱えるだろう
日陰の城主マレーマレーは
これを抱き、彼だけの女神を感じていた"
"蝕まれた短剣","https://kamikouryaku.net/eldenring/?%E8%9D%95%E3%81%BE%E3%82%8C%E3%81%9F%E7%9F%AD%E5%89%A3","死衾の乙女、フィアから預かった短剣
彼女は、これを持ち主に返すことを望んでいる
元々は、黄金と白銀が絡み合った
特別な武器であったようだが
今は黒い傷に蝕まれ、ボロボロである"
"ラーヤの首飾り","https://kamikouryaku.net/eldenring/?%E3%83%A9%E3%83%BC%E3%83%A4%E3%81%AE%E9%A6%96%E9%A3%BE%E3%82%8A","ラーヤが、ならず者に奪われた首飾り
凛とした異国の女の肖像が、浮き彫られている
ラーヤにとって、大事なものであるようだ"
"招き手のラーヤ","https://kamikouryaku.net/eldenring/?%E6%8B%9B%E3%81%8D%E6%89%8B%E3%81%AE%E3%83%A9%E3%83%BC%E3%83%A4","10. タニスに報告する（2回目）
タニスに報告すると刀「蛇骨の刀」を入手。
客間でベルナールから情報「ベルナールへの手紙」、テーブルから情報「赤い手紙」を入手。
ディアロスに近づいて独り言を聞いた後、祝福で休むと失踪する。以降のディアロスは小壺関連へ。
火山館の隠し通路を発見し、祝福「牢街教会」の扉を開けるとラーヤに「火山館の裏側を伝える」ことができる。見つけてある場合は、一度祝福で休んでから話しかける。
その後、タニスに話しかけると「ゾラーヤスの悩み」という会話が追加される。"
"蛇の羊膜","https://kamikouryaku.net/eldenring/?%E8%9B%87%E3%81%AE%E7%BE%8A%E8%86%9C","忌まわしい生誕の儀式の落とし子が
母の胎内で包まれていた羊膜
いつまでも乾くことなく、湿っている"
"神肌の貴種","https://kamikouryaku.net/eldenring/?%E7%A5%9E%E8%82%8C%E3%81%AE%E8%B2%B4%E7%A8%AE","貴種とは、最も古い使徒たちであり
人ならぬ諸相を、その身に宿しているという
それは黄金樹の原初、坩堝にも似ている"
"忘却の秘薬","https://kamikouryaku.net/eldenring/?%E5%BF%98%E5%8D%B4%E3%81%AE%E7%A7%98%E8%96%AC","銅の小瓶に入った秘薬
辛い苦悩を、すべて忘れさせる
冒涜を誓ったライカードからの贈り物は
だが、タニスには不要であった
我が王よ、貴方を忘れてしまう以上に
辛い苦悩などあるでしょうか？"
"踊り子の打楽器","https://kamikouryaku.net/eldenring/?%E8%B8%8A%E3%82%8A%E5%AD%90%E3%81%AE%E6%89%93%E6%A5%BD%E5%99%A8","パッチから託された、小さな打楽器
異国の踊り子が用いるもの
その情熱的な踊りは、だが一切の媚を含まず
ただ凛として美しい"
"血の君主の誓布","https://kamikouryaku.net/eldenring/?%E8%A1%80%E3%81%AE%E5%90%9B%E4%B8%BB%E3%81%AE%E8%AA%93%E5%B8%83","ヴァレーに手渡された時点（変化前）
ヴァレーから渡された純白の誓布
血の君主、モーグの騎士となる最後の試し
その布を、巫女の血で染めてきてください
…誰の巫女の血でも構いませんよ
貴方は巫女無しなのですから
巫女の血で染めた後（変化後）
巫女の血に染まった、真っ赤な誓布
最後の試しは終わった
血の君主は、貴方を迎えるだろう
共に新しい王朝を築く騎士として"
"黒き刃の刻印","https://kamikouryaku.net/eldenring/?%E9%BB%92%E3%81%8D%E5%88%83%E3%81%AE%E5%88%BB%E5%8D%B0","陰謀の夜、何者かが
黒き剣のマリケスから死のルーンの一部を盗み
暗殺者たちの刃に、その力を宿した
これは、その儀式の刻印であり
陰謀の真実が潜んでいるという"
"黒き刃の刺客","https://kamikouryaku.net/eldenring/?%E9%BB%92%E3%81%8D%E5%88%83%E3%81%AE%E5%88%BA%E5%AE%A2","陰謀の夜の実行犯たる刺客たちは
すべて女性であり、一説には
マリカに近しい稀人であったという"
"魔術師ロジェール","https://kamikouryaku.net/eldenring/?%E9%AD%94%E8%A1%93%E5%B8%AB%E3%83%AD%E3%82%B8%E3%82%A7%E3%83%BC%E3%83%AB","とんがり帽子に貴族的な衣装を纏った、風変わりな魔法剣士。
飄々としているが気さくで礼儀正しく、人当たりのよい人物。
ストームヴィル城には探しもののために来たという。"
"死の呪痕","https://kamikouryaku.net/eldenring/?%E6%AD%BB%E3%81%AE%E5%91%AA%E7%97%95","月の王女ラニの、棄てた肉体に刻まれた呪痕
百足傷の欠環とも呼ばれる
呪痕は、デミゴッド最初の死に刻まれ
円環を成すはずである
だが、デミゴッド最初の死者は二人あり
呪痕は2つの欠環となった
ラニは肉体だけの最初の死者であり
ゆえに死王子は、魂だけの最初の死者なのだ"
"リエーニエの神授塔","https://kamikouryaku.net/eldenring/?%E3%83%AA%E3%82%A8%E3%83%BC%E3%83%8B%E3%82%A8%E3%81%AE%E7%A5%9E%E6%8E%88%E5%A1%94","（フレーバーテキストなし）"
"苗床の呪い","https://kamikouryaku.net/eldenring/?%E8%8B%97%E5%BA%8A%E3%81%AE%E5%91%AA%E3%81%84","糞喰いが殺し、穢した死体に生じる呪い
忌み角に侵された生乾きの宿痾
糞喰いは、死体を苗床に呪いを育てる
そうなれば、もはや死は黄金樹に還ることなく
永遠に呪われたままとなるだろう
狭間の地で、最も忌まわしいもののひとつである"
